,Id,OverallQualitySum,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1229,1230,0.6283185840707964,80,RL,70.0,7910,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,1960,1960,Hip,CompShg,BrkFace,HdBoard,None,0.0,CBlock,666,0,409,1075,GasA,1507,0,0,1507,0,0,2,0,4,1,7,Maj1,0,Basment,1960.0,1,404,0,0,0,0,0,0,,0,8,2008,WD,Normal,127000
1230,1231,0.6991150442477876,90,RL,,18890,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,1977,1977,Shed,CompShg,Plywood,Plywood,None,1.0,CBlock,498,211,652,1361,GasA,1361,1259,0,2620,0,0,2,2,4,2,12,Typ,1,BuiltIn,1977.0,2,600,155,24,145,0,0,0,Gar2,8300,8,2007,WD,Normal,190000
1231,1232,0.6460176991150443,90,RL,70.0,7728,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,CBlock,803,0,303,1106,GasA,1190,0,0,1190,1,0,1,0,3,1,6,Typ,0,Attchd,1962.0,2,540,0,18,0,0,0,0,,0,5,2006,WD,Normal,132500
1232,1233,0.39823008849557523,90,RL,70.0,9842,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,Slab,0,0,0,0,GasA,1224,0,0,1224,0,0,2,0,2,2,6,Typ,0,CarPort,1962.0,2,462,0,0,0,0,0,0,,0,3,2007,WD,Normal,101800
1233,1234,0.6371681415929203,20,RL,,12160,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1959,1959,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,CBlock,1000,0,188,1188,GasA,1188,0,0,1188,1,0,1,0,3,1,6,Typ,0,Attchd,1959.0,2,531,0,0,0,0,0,0,,0,5,2010,COD,Abnorml,142000
1234,1235,0.3893805309734513,70,RH,55.0,8525,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,PConc,0,0,940,940,GasA,1024,940,0,1964,0,0,1,1,4,1,7,Typ,0,,,0,0,0,192,0,0,0,0,,0,11,2008,WD,Abnorml,130000
1235,1236,0.5929203539823009,70,RL,96.0,13132,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,0,0,747,747,GasA,892,892,0,1784,0,0,1,1,4,1,9,Typ,0,Detchd,1914.0,1,180,203,40,0,0,0,0,,0,7,2006,WD,Normal,138887
1236,1237,0.7433628318584071,160,RL,36.0,2628,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,PConc,0,0,764,764,GasA,764,862,0,1626,0,0,2,1,2,1,6,Typ,0,BuiltIn,2003.0,2,474,0,27,0,0,0,0,,0,6,2010,WD,Normal,175500
1237,1238,0.7964601769911505,60,RL,41.0,12393,Pave,,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,0,0,847,847,GasA,847,1101,0,1948,0,0,2,1,4,1,8,Typ,1,BuiltIn,2004.0,2,434,100,48,0,0,0,0,,0,9,2006,WD,Normal,195000
1238,1239,0.6814159292035398,20,RL,63.0,13072,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,0,0,1141,1141,GasA,1141,0,0,1141,0,0,1,1,3,1,6,Typ,0,Detchd,2005.0,2,484,0,0,0,0,0,0,,0,3,2006,WD,Abnorml,142500
1239,1240,0.8938053097345132,20,RL,64.0,9037,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,PConc,428,0,1048,1476,GasA,1484,0,0,1484,0,0,2,0,2,1,6,Typ,1,Attchd,2006.0,2,472,120,33,0,0,0,0,,0,12,2007,WD,Normal,265900
1240,1241,0.7699115044247787,60,RL,65.0,8158,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,252.0,PConc,550,0,334,884,GasA,884,884,0,1768,1,0,2,1,3,1,8,Typ,0,Attchd,2003.0,2,543,0,63,0,0,0,0,,0,7,2008,WD,Normal,224900
1241,1242,0.7787610619469026,20,RL,83.0,9849,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,PConc,0,0,1689,1689,GasA,1689,0,0,1689,0,0,2,0,3,1,7,Typ,0,Attchd,2007.0,3,954,0,56,0,0,0,0,,0,6,2007,New,Partial,248328
1242,1243,0.8230088495575221,85,RL,85.0,10625,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,81.0,CBlock,885,168,0,1053,GasA,1173,0,0,1173,1,0,2,0,3,1,6,Typ,2,Attchd,1974.0,2,528,0,120,0,0,0,0,,0,1,2010,WD,Family,170000
1243,1244,0.9469026548672567,20,RL,107.0,13891,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2006,2006,Gable,CompShg,VinylSd,VinylSd,,,PConc,1386,0,690,2076,GasA,2076,0,0,2076,1,0,2,1,2,1,7,Typ,1,Attchd,2006.0,3,850,216,229,0,0,0,0,,0,9,2006,New,Partial,465000
1244,1245,0.6991150442477876,70,RL,,11435,Pave,,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,1929,1950,Gable,CompShg,BrkFace,Stucco,None,0.0,PConc,0,0,792,792,GasA,792,725,0,1517,0,0,1,0,3,1,7,Typ,2,Detchd,1931.0,2,400,0,0,0,0,0,0,,0,6,2006,WD,Normal,230000
1245,1246,0.7433628318584071,80,RL,78.0,12090,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,CBlock,0,0,585,585,GasA,1140,728,0,1868,0,0,3,1,3,1,7,Typ,1,BuiltIn,1984.0,2,477,268,112,0,0,147,0,,0,1,2007,WD,Abnorml,178000
1246,1247,0.7433628318584071,60,FV,65.0,8125,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,0,0,756,756,GasA,756,797,0,1553,0,0,2,1,3,1,6,Typ,0,Attchd,2005.0,2,615,0,45,0,0,0,0,,0,3,2006,New,Partial,186500
1247,1248,0.672566371681416,80,RL,,12328,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,CBlock,539,0,473,1012,GasA,1034,0,0,1034,1,0,1,0,3,1,6,Typ,0,Attchd,1976.0,3,888,0,0,0,0,0,0,,0,5,2010,WD,Normal,169900
1248,1249,0.5132743362831859,75,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,BrkTil,319,0,416,735,OthW,1134,924,0,2058,0,0,1,1,3,1,8,Typ,1,Detchd,1950.0,2,396,0,0,259,0,0,0,,0,4,2008,WD,Normal,129500
1249,1250,0.6017699115044248,20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,534,96,246,876,GasA,988,0,0,988,0,0,1,0,3,1,6,Typ,0,Attchd,1950.0,1,276,0,80,0,0,0,0,,0,5,2007,WD,Normal,119000
1250,1251,0.7787610619469026,20,RL,93.0,11160,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,CBlock,1065,0,1045,2110,GasA,2110,0,0,2110,1,0,2,1,3,1,8,Typ,2,Attchd,1968.0,2,522,0,0,0,0,0,0,,0,4,2010,WD,Normal,244000
1251,1252,0.8141592920353983,120,RL,,3136,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,PConc,0,0,1405,1405,GasA,1405,0,0,1405,0,0,2,0,2,1,6,Typ,1,Attchd,2003.0,2,478,148,36,0,0,0,0,,0,3,2006,WD,Normal,171750
1252,1253,0.6460176991150443,20,RL,62.0,9858,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,510,0,354,864,GasA,874,0,0,874,1,0,1,0,3,1,5,Typ,0,Attchd,1968.0,1,288,33,0,0,0,0,0,Shed,600,11,2009,WD,Normal,130000
1253,1254,0.8141592920353983,60,RL,,17542,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,125,1031,36,1192,GasA,1516,651,0,2167,1,0,2,1,3,1,9,Typ,2,Attchd,1974.0,2,518,220,47,0,0,0,0,,0,7,2007,WD,Normal,294000
1254,1255,0.7964601769911505,60,RL,60.0,6931,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,PConc,0,0,746,746,GasA,760,896,0,1656,0,0,2,1,3,1,7,Typ,1,BuiltIn,2003.0,2,397,178,128,0,0,0,0,,0,7,2008,WD,Normal,165400
1255,1256,0.7345132743362832,50,RM,52.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,425,0,459,884,GasA,959,408,0,1367,0,0,1,0,3,1,6,Typ,1,Detchd,1978.0,1,560,0,0,0,0,120,0,,0,11,2007,WD,Normal,127500
1256,1257,0.8584070796460177,20,RL,91.0,14303,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,PConc,1314,0,672,1986,GasA,1987,0,0,1987,1,0,2,0,2,1,7,Typ,1,Attchd,1994.0,2,691,262,36,0,0,0,0,,0,8,2008,WD,Normal,301500
1257,1258,0.4778761061946903,30,RL,56.0,4060,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,0,0,864,864,GasA,864,0,0,864,0,0,1,0,2,1,4,Typ,0,,,0,0,0,96,0,0,0,0,,0,7,2009,WD,Normal,99900
1258,1259,0.8053097345132744,80,RL,59.0,9587,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,PConc,655,0,201,856,GasA,1166,0,0,1166,1,0,2,0,2,1,5,Typ,0,Attchd,2005.0,2,400,212,0,0,0,0,0,,0,7,2008,WD,Normal,190000
1259,1260,0.6460176991150443,20,RL,65.0,9750,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,602,438,14,1054,GasA,1054,0,0,1054,1,0,1,1,3,1,6,Typ,0,Attchd,1969.0,2,460,180,0,0,0,80,0,,0,7,2008,WD,Normal,151000
1260,1261,0.7433628318584071,60,RL,,24682,Pave,,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,0,0,841,841,GasA,892,783,0,1675,0,0,2,1,3,1,7,Typ,1,BuiltIn,1999.0,2,502,0,103,0,0,0,0,,0,6,2009,WD,Normal,181000
1261,1262,0.6283185840707964,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,CBlock,504,0,546,1050,GasA,1050,0,0,1050,0,0,1,0,2,1,5,Typ,0,Attchd,1956.0,1,338,0,0,0,0,0,0,,0,6,2009,WD,Normal,128900
1262,1263,0.8053097345132744,50,RL,,11250,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,0,0,1104,1104,GasA,1104,684,0,1788,1,0,1,0,5,1,8,Min2,2,Attchd,1957.0,1,304,120,0,0,0,0,0,,0,11,2009,WD,Normal,161500
1263,1264,0.6991150442477876,70,RL,60.0,13515,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,0,0,764,764,GasA,1060,764,0,1824,0,0,1,0,3,1,8,Typ,1,Detchd,1940.0,2,520,0,0,126,0,0,0,,0,7,2007,WD,Normal,180500
1264,1265,0.7522123893805309,120,RH,34.0,4060,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,PConc,266,0,1139,1405,GasA,1337,0,0,1337,1,0,2,0,2,1,5,Typ,0,Attchd,1998.0,2,511,144,68,0,0,0,0,,0,8,2008,COD,Abnorml,181000
1265,1266,0.7256637168141593,160,FV,35.0,3735,Pave,,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,PConc,450,0,241,691,GasA,713,739,0,1452,1,0,2,1,3,1,6,Typ,0,Detchd,1999.0,2,506,0,34,0,0,0,0,,0,3,2006,WD,Normal,183900
1266,1267,0.5398230088495575,190,RM,60.0,10120,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,0,0,925,925,GasA,964,925,0,1889,0,0,1,1,4,2,9,Typ,1,Detchd,1960.0,1,308,0,0,264,0,0,0,,0,1,2007,WD,Normal,122000
1267,1268,0.9026548672566371,20,RL,89.0,13214,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,2008,2009,Hip,CompShg,Stucco,CmentBd,None,0.0,PConc,0,0,2002,2002,GasA,2018,0,0,2018,0,0,2,0,3,1,10,Typ,1,Attchd,2009.0,3,746,144,76,0,0,0,0,,0,5,2010,WD,Normal,378500
1268,1269,0.7699115044247787,50,RL,,14100,Pave,,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,CBlock,192,0,536,728,GasA,1968,1479,0,3447,0,0,3,1,4,1,11,Typ,2,BuiltIn,1982.0,3,1014,314,12,0,0,0,0,,0,5,2008,WD,Normal,381000
1269,1270,0.672566371681416,50,RL,78.0,11344,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,CBlock,460,0,414,874,GasW,874,650,0,1524,0,0,1,1,3,1,7,Typ,0,Attchd,1958.0,1,315,0,0,0,0,0,0,,0,7,2007,WD,Normal,144000
1270,1271,0.8230088495575221,40,RL,,23595,Pave,,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,1979,1979,Shed,WdShake,Plywood,Plywood,None,0.0,PConc,1258,0,74,1332,GasA,1332,192,0,1524,2,0,0,1,0,1,4,Typ,1,Attchd,1979.0,2,586,268,0,0,0,0,0,,0,4,2010,WD,Normal,260000
1271,1272,0.7610619469026548,20,RL,,9156,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,CBlock,0,0,1489,1489,GasA,1489,0,0,1489,0,0,2,0,3,1,7,Typ,1,Attchd,1968.0,2,462,0,0,0,0,0,0,,0,8,2009,WD,Normal,185750
1272,1273,0.6017699115044248,20,RL,,13526,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,CBlock,560,375,0,935,GasA,935,0,0,935,1,0,1,0,3,1,5,Typ,0,Attchd,1965.0,1,288,180,0,0,0,0,0,,0,11,2006,WD,Normal,137000
1273,1274,0.8141592920353983,80,RL,124.0,11512,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,CBlock,719,0,300,1019,GasA,1357,0,0,1357,1,0,1,0,2,1,5,Typ,1,Basment,1959.0,1,312,0,0,0,0,163,0,,0,5,2008,WD,Normal,177000
1274,1275,0.7168141592920354,50,RL,53.0,5362,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,PConc,0,0,661,661,GasA,661,589,0,1250,0,0,2,0,3,1,8,Typ,1,Detchd,1985.0,2,552,242,0,81,0,0,0,,0,11,2007,WD,Normal,139000
1275,1276,0.6814159292035398,90,RL,95.0,11345,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,1948,1950,Gable,Roll,AsbShng,AsbShng,Stone,567.0,CBlock,220,0,708,928,GasA,928,992,0,1920,0,0,2,0,4,2,10,Typ,0,Detchd,1948.0,2,400,0,0,0,0,0,0,,0,7,2007,WD,Normal,137000
1276,1277,0.672566371681416,60,RL,,12936,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,CBlock,593,0,130,723,GasA,735,660,0,1395,0,1,1,1,3,1,6,Typ,1,Attchd,1972.0,2,497,294,116,0,0,0,0,,0,12,2009,WD,Normal,162000
1277,1278,0.7610619469026548,80,RL,,17871,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,CBlock,528,0,1152,1680,GasA,1724,0,0,1724,1,0,1,1,3,1,7,Typ,1,Attchd,1967.0,2,480,0,0,0,0,0,0,,0,6,2009,WD,Normal,197900
1278,1279,0.8407079646017699,60,RL,75.0,9473,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2002,2002,Gable,CompShg,VinylSd,VinylSd,,,PConc,804,0,324,1128,GasA,1128,903,0,2031,1,0,2,1,3,1,7,Typ,1,Attchd,2002.0,2,577,0,211,0,0,0,0,,0,3,2008,WD,Normal,237000
1279,1280,0.7433628318584071,50,C (all),60.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,0,0,698,698,GasA,698,430,0,1128,0,0,1,0,2,1,6,Typ,0,Detchd,1980.0,2,528,30,0,164,0,0,0,,0,4,2010,COD,Abnorml,68400
1280,1281,0.7699115044247787,20,RL,67.0,9808,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,PConc,788,0,785,1573,GasA,1573,0,0,1573,1,0,2,0,3,1,6,Typ,0,Attchd,2002.0,2,544,0,72,0,0,0,0,,0,3,2009,WD,Normal,227000
1281,1282,0.7433628318584071,20,RL,50.0,8049,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,CBlock,1053,0,256,1309,GasA,1339,0,0,1339,1,0,2,0,2,1,6,Typ,1,Attchd,1990.0,2,484,0,58,0,0,90,0,,0,7,2006,WD,Normal,180000
1282,1283,0.6637168141592921,20,RL,61.0,8800,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,532,144,364,1040,GasA,1040,0,0,1040,0,0,2,0,3,1,5,Typ,0,Detchd,1977.0,2,484,0,0,0,0,288,0,,0,9,2009,WD,Normal,150500
1283,1284,0.49557522123893805,90,RL,94.0,9400,Pave,,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,CBlock,0,0,912,912,GasA,912,912,0,1824,0,0,2,2,4,2,8,Typ,0,,,0,0,128,0,0,0,0,0,,0,4,2010,WD,Normal,139000
1284,1285,0.7345132743362832,50,RL,50.0,9638,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,PConc,0,0,804,804,GasA,1699,748,0,2447,0,0,2,0,4,1,10,Min2,1,Detchd,1969.0,1,336,272,0,42,0,116,0,,0,3,2010,WD,Normal,169000
1285,1286,0.7522123893805309,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,0,0,780,780,GasA,825,587,0,1412,0,0,1,0,4,1,6,Typ,1,Detchd,1939.0,1,280,45,0,0,0,0,0,,0,5,2009,WD,Normal,132500
1286,1287,0.6814159292035398,20,RL,,9790,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,CBlock,569,81,678,1328,GasA,1328,0,0,1328,1,0,1,1,3,1,6,Typ,2,Attchd,1963.0,2,528,0,26,0,0,0,0,,0,6,2010,WD,Normal,143000
1287,1288,0.5575221238938053,20,RL,,36500,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,CBlock,812,0,812,1624,GasA,1582,0,0,1582,0,1,2,0,4,1,7,Typ,0,Attchd,1964.0,2,390,168,198,0,0,0,0,,0,6,2006,WD,Normal,190000
1288,1289,0.8584070796460177,120,RL,40.0,5664,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,PConc,1158,0,343,1501,GasA,1659,0,0,1659,1,0,2,0,2,1,5,Typ,1,Attchd,2000.0,2,499,212,59,0,0,0,0,,0,10,2009,WD,Normal,278000
1289,1290,0.831858407079646,60,RL,86.0,11065,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,PConc,0,0,1085,1085,GasA,1120,850,0,1970,0,0,2,1,3,1,8,Typ,1,BuiltIn,2006.0,3,753,177,74,0,0,0,0,,0,10,2006,New,Partial,281000
1290,1291,0.7876106194690266,80,RL,,14112,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,PConc,1014,0,138,1152,GasA,1152,0,0,1152,1,0,1,0,3,1,6,Typ,1,Attchd,1964.0,2,484,227,0,0,0,0,0,,0,4,2010,WD,Normal,180500
1291,1292,0.6106194690265486,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,CBlock,231,0,399,630,GasA,630,672,0,1302,0,0,2,1,3,1,6,Typ,0,Detchd,1972.0,1,264,185,0,0,0,0,0,,0,2,2009,WD,Normal,119500
1292,1293,0.5663716814159292,70,RM,60.0,6600,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Stone,0,0,994,994,GasA,1378,994,0,2372,0,0,2,0,4,2,11,Min2,0,Attchd,1985.0,1,432,0,287,0,0,0,0,,0,12,2009,WD,Normal,107500
1293,1294,0.7522123893805309,60,RL,78.0,10140,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,PConc,194,0,638,832,GasA,832,832,0,1664,0,0,2,1,4,1,8,Typ,1,Attchd,1976.0,2,528,0,28,0,0,259,0,,0,3,2006,WD,Normal,162900
1294,1295,0.5221238938053098,20,RL,60.0,8172,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,CBlock,167,0,697,864,GasA,864,0,0,864,1,0,1,0,2,1,5,Typ,0,Detchd,1957.0,2,572,0,0,0,0,0,0,,0,4,2006,WD,Normal,115000
